StudentID,cohort,cohort term,Marital Status,Adjusted Gross Income,Parent Adjusted Gross Income,Father's Highest Grade Level,Mother's Highest Grade Level,Housing,2012 Loan,2012 Scholarship,2012 Work/Study,2012 Grant,2013 Loan,2013 Scholarship,2013 Work/Study,2013 Grant,2014 Loan,2014 Scholarship,2014 Work/Study,2014 Grant,2015 Loan,2015 Scholarship,2015 Work/Study,2015 Grant,2016 Loan,2016 Scholarship,2016 Work/Study,2016 Grant,2017 Loan,2017 Scholarship,2017 Work/Study,2017 Grant
320882,2013-14,1,Single,0,85000,College,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,9800,NA,NA,NA,9500,NA,NA,NA,14500,NA,NA,NA,12500,NA,NA,NA
318522,2013-14,1,Single,0,43331,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,2500,NA,NA,8531,NA,NA,NA,2877.67,NA,NA,NA,NA,NA,NA,NA,NA
319798,2013-14,1,Single,0,0,Unknown,Unknown,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,9589,7500,NA,NA,13044,10500,NA,NA,6075,10500,NA,NA,6415
320829,2013-14,1,Single,2157,36659,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,5495,9500,NA,NA,10344,NA,NA,NA,NA,NA,NA,NA,NA
318611,2013-14,1,Single,1200,128000,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,NA,5600,NA,NA,NA,5500,NA,NA,NA,6500,NA,NA,NA
320988,2013-14,1,Single,0,22308,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13151,NA,NA,NA,13866,4500,NA,NA,6059,3250,NA,NA,13573
320064,2013-14,1,Single,0,41130,High School,College,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11583,7500,NA,3500,13044,5224,NA,NA,9173,NA,NA,NA,NA
318701,2013-14,1,Single,2793,33416,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,10033,NA,NA,NA,11294,4500,NA,NA,5775,5500,NA,NA,13023
320224,2013-14,1,Single,0,60599,College,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,8758.3,NA,3811,NA,10928,NA,NA,NA,5319.6,NA,6009,NA,11430.1,NA,NA
324805,2013-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320482,2013-14,1,Married,53319,0,High School,College,Off Campus,NA,NA,NA,NA,5500,NA,NA,NA,3500,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320417,2013-14,1,Single,0,60906,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,8385,2930,NA,NA,7271,4500,NA,NA,12255,6993,NA,NA,10923
324499,2013-14,1,Single,3736,52971,High School,Middle School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,3670,NA,NA,6881,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,9705
317236,2013-14,1,Single,5784,20652,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12451,NA,NA,NA,9792,NA,NA,NA,5722,NA,NA,NA,NA
316902,2013-14,1,Married,80306,0,Middle School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,2750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206198,2013-14,1,Single,12509,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,4555,NA,NA,4234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322882,2013-14,1,Single,58762,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,3750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320420,2013-14,1,Single,5796,117889,College,College,Off Campus,NA,NA,NA,NA,12500,NA,NA,NA,18500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312175,2013-14,1,Single,19432,0,High School,College,Off Campus,NA,NA,NA,NA,12500,NA,NA,NA,32500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82661,2013-14,1,Single,21929,0,High School,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,10000,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31216,2013-14,1,Single,18522,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871,NA,NA,NA,5730,NA,NA,NA,NA,NA,NA,NA,NA
304007,2013-14,1,Single,4824,6325,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12001,4500,NA,NA,5730,NA,NA,NA,NA,10500,NA,NA,NA
325028,2013-14,1,Single,0,0,High School,College,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319257,2013-14,1,Single,704,0,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,9500,2578.65,2000,11183,7500,NA,NA,5730,7266,4441.2,NA,11421,12500,NA,2000,6415
322174,2013-14,1,Single,0,16008,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,4779,NA,NA,12001,6500,NA,NA,5014,NA,NA,NA,NA,NA,NA,NA,NA
317944,2013-14,1,Single,0,16955,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,2215,2000,NA,12001,2890,2000,NA,12116,4500,2000,NA,10557,4243,2000,NA,12423
319741,2013-14,1,Single,0,94339,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA
321714,2013-14,1,Single,4362,0,Unknown,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,4198,NA,NA,5645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321169,2013-14,1,Single,0,0,High School,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12601,NA,NA,NA,12116,NA,NA,NA,5725,NA,NA,NA,12173
318926,2013-14,1,Single,0,13898,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,13151,NA,NA,NA,13266,NA,NA,NA,6703,NA,NA,NA,12723
318499,2013-14,1,Single,0,27317,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,8000,NA,NA,5645,2750,NA,NA,6058,NA,NA,NA,NA,NA,NA,NA,NA
319066,2013-14,1,Single,0,38646,High School,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,1570,NA,NA,9085,NA,NA,NA,12116,NA,NA,NA,11421,NA,NA,NA,11573
320001,2013-14,1,Single,0,18925,Unknown,Middle School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13151,NA,NA,NA,13266,NA,NA,NA,13405,NA,NA,NA,13573
322358,2013-14,1,Single,0,12000,College,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,NA,10779,NA,2000,NA,12716,4500,NA,NA,6625,NA,NA,NA,12423
318375,2013-14,1,Single,4935,30860,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4121,NA,NA,NA,10492,4500,NA,NA,3525,NA,NA,NA,11223
322229,2013-14,1,Single,0,29515,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,15200,NA,NA,6195,13000,NA,2000,11294,22000,NA,NA,5775,12500,NA,NA,11023
316188,2013-14,1,Single,0,80817,Middle School,Middle School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317767,2013-14,1,Single,315,22371,Unknown,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,8000,NA,2000,13401,9500,NA,2000,11819,13000,NA,NA,7709,7500,NA,2000,8905
319300,2013-14,1,Single,0,34661,Unknown,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,3500,5645,NA,8985,NA,5730,NA,8892,NA,5775,NA,9107,7500,5815,NA,1902
320796,2013-14,1,Single,0,21060,College,Middle School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12001,2750,NA,NA,5014,6500,NA,NA,5775,NA,NA,NA,NA
317953,2013-14,1,Single,0,38101,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,10733,NA,NA,NA,12116,2200,NA,NA,9059,NA,NA,NA,11573
317819,2013-14,1,Single,1435,42851,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7581,3500,NA,NA,7384,12000,NA,NA,NA,9000,NA,NA,6605
319616,2013-14,1,Single,0,14040,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,2488,NA,NA,7483,3000,NA,NA,5491,400,NA,NA,5286,103,NA,NA,5612
321373,2013-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317027,2013-14,1,Single,0,25845,Unknown,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11183,NA,NA,NA,11294,NA,NA,NA,11421,2200,NA,NA,8941
313620,2013-14,1,Single,2000,0,College,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78416,2013-14,1,Married,111497,0,College,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,33625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318973,2013-14,1,Married,17309,0,Unknown,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,10335,9500,NA,NA,5730,8500,NA,NA,12255,12500,NA,NA,12423
324878,2013-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90177,2013-14,1,Single,9391,41292,College,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2201.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322976,2013-14,1,Single,5435,70935,High School,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,NA,6500,NA,NA,NA,5500,NA,NA,NA,7500,NA,NA,1825
311505,2013-14,1,Single,0,63203,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,NA,9185,NA,NA,NA,3058,NA,NA,NA,NA,NA,NA,NA,NA
319386,2013-14,1,Single,0,136737,College,College,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,NA,NA,NA,NA,NA,8500,NA,NA,5775,12500,NA,NA,5815
322652,2013-14,1,Single,0,85319,Middle School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,1995,2750,NA,NA,2858,NA,NA,NA,NA,NA,NA,NA,NA
323404,2013-14,1,Single,6234,47541,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,7081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318449,2013-14,1,Single,0,103511,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,5500,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316070,2013-14,1,Single,0,140971,High School,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321008,2013-14,1,Single,0,60207,Unknown,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,132,7000,NA,6245.66,2750,NA,NA,3242,5500,NA,NA,6987,NA,NA,NA,NA
324927,2013-14,1,Single,5674,11798,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,2750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319383,2013-14,1,Single,0,52981,College,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,4915,3500,NA,2000,8992,6500,NA,NA,3889,13215,NA,NA,NA
322274,2013-14,1,Single,581,45207,NA,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,1750,NA,NA,4143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321001,2013-14,1,Single,0,0,Unknown,Middle School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,2097,NA,NA,11183,7500,NA,NA,5730,5010,NA,NA,4332,NA,NA,NA,NA
322717,2013-14,1,Single,0,511,College,College,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,12001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319594,2013-14,1,Single,0,35497,Unknown,College,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,1750,NA,NA,7735.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322068,2013-14,1,Single,10984,0,College,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,12500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320686,2013-14,1,Single,0,23889,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12001,NA,NA,NA,12066,NA,NA,NA,12255,NA,NA,NA,11573
320409,2013-14,1,Single,0,56424,High School,College,With Parent,NA,NA,NA,NA,7500,NA,NA,NA,24500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323084,2013-14,1,Single,24414,0,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,6347,NA,NA,2823,NA,NA,NA,2149,NA,NA,NA,NA,NA,NA,NA,NA
303776,2013-14,1,Single,0,0,Unknown,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,12001,6500,NA,NA,5014,NA,NA,NA,NA,NA,NA,NA,NA
324652,2013-14,1,Single,0,70448,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309834,2013-14,1,Single,8526,22235,Middle School,Middle School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11183,2842,NA,NA,10534,NA,NA,NA,NA,NA,NA,NA,NA
316351,2013-14,1,Single,8688,20320,Unknown,College,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,8000,NA,NA,12583,9500,NA,NA,13516,13000,NA,NA,13655,12500,NA,2000,14423
314773,2013-14,1,Single,7465,130867,College,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321300,2013-14,1,Single,0,101846,College,College,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322317,2013-14,1,Single,0,21483,High School,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12601,NA,NA,NA,6358,NA,NA,NA,NA,NA,NA,NA,NA
317752,2013-14,1,Single,0,26323,Middle School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,1750,NA,2000,12451,5500,NA,NA,10944,6500,NA,NA,4925,7500,NA,NA,12423
323347,2013-14,1,Single,0,0,College,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12001,NA,NA,NA,12716,4500,NA,NA,11421,5500,NA,NA,8429
323111,2013-14,1,Single,3676,11710,Middle School,Middle School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314795,2013-14,1,Single,1071,0,High School,Unknown,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,11783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317871,2013-14,1,Single,0,15858,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13151,NA,NA,NA,13266,NA,NA,NA,13355,NA,NA,NA,13523
318845,2013-14,1,Single,17000,16135,NA,NA,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,12000,NA,NA,8865,4750,NA,NA,6358,NA,NA,NA,NA,NA,NA,NA,NA
321553,2013-14,1,Single,0,0,Unknown,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,NA,12001,4890,NA,NA,12116,10500,NA,NA,12255,7500,NA,NA,5815
318842,2013-14,1,Single,3415,9082,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,5502.65,3500,NA,NA,7420,2250,NA,NA,3188,NA,NA,NA,NA
317348,2013-14,1,Single,0,33606,Middle School,Middle School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,750,NA,NA,5926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320620,2013-14,1,Single,0,59536,High School,College,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,11500,NA,NA,1832,8236,NA,NA,3608,10500,NA,NA,NA,12500,NA,NA,NA
317438,2013-14,1,Single,0,45801,Middle School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,2095,3500,NA,NA,NA,4500,NA,NA,NA,NA,NA,NA,NA
318803,2013-14,1,Single,0,0,High School,Middle School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316390,2013-14,1,Single,0,32949,High School,College,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10833,NA,NA,NA,4546,NA,NA,NA,NA,NA,NA,NA,NA
319764,2013-14,1,Single,0,15600,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13151,9750,1500,2000,6330,9000,NA,2000,13955,7500,1500,2000,14423
317895,2013-14,1,Single,0,26000,High School,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12001,NA,NA,NA,12116,6500,NA,NA,5725,500,NA,NA,11009.81
319731,2013-14,1,Single,5039,51641,Middle School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6881,NA,NA,3000,7384,NA,NA,NA,3125,NA,NA,NA,6413
318413,2013-14,1,Single,0,12141,Unknown,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5645,NA,NA,NA,5730,NA,NA,NA,5775,NA,NA,NA,6415
322180,2013-14,1,Single,804,50,College,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,3000,NA,5680,NA,NA,NA,NA,NA,NA,NA,NA
317381,2013-14,1,Single,0,56302,Unknown,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,9734.5,NA,4095,NA,7548,NA,3380,NA,7528.6,NA,3725,NA,11430.1,NA,NA
319894,2013-14,1,Single,0,26402,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,4779,NA,NA,12001,4890,NA,NA,12116,6500,NA,NA,5775,NA,NA,NA,NA
320146,2013-14,1,Single,0,16752,Middle School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,13751,NA,NA,800,13866,NA,NA,NA,13405,NA,NA,NA,NA
318191,2013-14,1,Single,0,24047,Unknown,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA,11183,NA,3000,NA,11894,NA,1500,NA,12255,NA,1500,NA,12423
317352,2013-14,1,Single,1534,6500,Middle School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13151,NA,NA,NA,13266,NA,NA,NA,NA,NA,NA,NA,NA
318788,2013-14,1,Single,0,28600,College,Middle School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11183,NA,NA,NA,12116,NA,NA,NA,12255,NA,NA,NA,13023
312097,2013-14,1,Single,0,14597,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,5500,5645,NA,12001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320220,2013-14,1,Single,0,25098,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,NA,12001,NA,4000,NA,12066,NA,4000,NA,10771,NA,4000,NA,11223
318700,2013-14,1,Single,1612,59287,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,1353,6000,NA,NA,NA,10910,NA,NA,NA,11178.6,NA,NA,NA,11430.1,NA,NA
320983,2013-14,1,Single,0,8355,Unknown,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13151,NA,NA,NA,11655.87,NA,NA,NA,NA,NA,NA,NA,NA
321288,2013-14,1,Single,0,14756,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12001,NA,NA,NA,11294,NA,NA,NA,NA,NA,NA,NA,NA
316136,2013-14,1,Single,0,0,High School,College,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,8865,3500,NA,NA,11294,4500,NA,NA,4554,NA,NA,NA,4298.64
303709,2013-14,1,Single,10221,0,Middle School,Middle School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303762,2013-14,1,Married,87676,0,Middle School,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,24500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316977,2013-14,1,Single,18974,0,College,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316012,2013-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323431,2013-14,1,Single,37640,0,Unknown,High School,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,4199,NA,NA,5645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322647,2013-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319563,2013-14,1,Single,0,90000,High School,High School,With Parent,NA,NA,NA,NA,14328,NA,NA,NA,16857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321257,2013-14,1,Single,0,0,College,College,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,23000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323615,2013-14,1,Single,14730,147122,High School,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,2750,NA,NA,NA,5500,NA,NA,NA,2750,NA,NA,NA,6500,NA,NA,NA
322856,2013-14,1,Single,0,33259,High School,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,5500,NA,NA,5095,4500,NA,NA,2865,NA,NA,NA,NA,NA,NA,NA,NA
260354,2013-14,1,Single,0,66773,High School,Middle School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,NA,3500,NA,NA,NA,4500,NA,NA,NA,3396,NA,NA,NA
318806,2013-14,1,Single,0,56851,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,9500,NA,2000,605,3500,NA,NA,8792,6500,NA,NA,5309,7500,NA,NA,7505
320239,2013-14,1,Single,0,29588,Unknown,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13751,3500,NA,NA,13266,4500,NA,NA,13405,5500,NA,NA,13573
320775,2013-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318738,2013-14,1,Single,0,100400,College,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322679,2013-14,1,Single,2857,25574,High School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,3058.1,NA,12001,NA,1250,NA,12116,NA,4700,NA,12855,NA,2000,NA,12423
318899,2013-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA,11666,NA,NA,NA,NA,NA,NA,NA,NA
314749,2013-14,1,Single,0,20526,Middle School,High School,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,1750,NA,NA,11456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320781,2013-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322804,2013-14,1,Single,0,114287,College,College,On Campus Housing,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,NA,NA,NA,5000,NA,NA,2958,5000,NA,NA,NA,7500,NA,NA
314782,2013-14,1,Single,0,36001,Unknown,Middle School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9281,NA,NA,NA,9484,NA,NA,NA,11071,NA,NA,NA,11573
321434,2013-14,1,Single,0,21255,College,High School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12001,NA,NA,NA,10192,NA,NA,NA,6128,NA,NA,NA,NA
315902,2013-14,1,Single,0,28445,Middle School,Middle School,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11983,NA,NA,NA,11594,NA,NA,NA,12521,NA,NA,NA,9655
318390,2013-14,1,Single,0,9517,Unknown,College,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,1750,NA,NA,6001,1750,NA,NA,6058,NA,NA,NA,NA,NA,NA,NA,NA
321282,2013-14,1,Single,0,33415,Unknown,Unknown,With Parent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10633,NA,NA,NA,11766,NA,NA,NA,9707,5500,NA,NA,7705
325011,2013-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324642,2013-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318439,2013-14,1,Single,12686,0,Unknown,Unknown,Off Campus,NA,NA,NA,NA,NA,NA,NA,NA,7500,4746,NA,11183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
